gRNA,gene,T0_F,T0_M,T1_F,T1_M
Brie_Lin9_2,Lin9,118.069722775866,120.343785209907,0.201381479554908,267.637947732718
Brie_Lin9_3,Lin9,138.318338019401,103.204254972294,0.01,6.85276002725699
Brie_Lin9_4,Lin9,234.92825651186,224.252187275434,75.7970659037435,213.656174184357
Brie_Sars2_1,Sars2,196.661805670264,235.142930447251,28.9086034127911,18.0672834052615
Brie_Sars2_2,Sars2,223.259562981688,251.389776818321,25.0809738216929,13.695520054514
Brie_Sars2_3,Sars2,177.099584163798,161.228706297545,0.201381479554908,19.7779734120758
Brie_Sars2_4,Sars2,232.697476866386,227.822922741604,12.0670332119592,75.0902836324031
Brie_Atrip_1,Atrip,161.998921948281,117.487196836971,0.01,18.4474367401091
Brie_Atrip_2,Atrip,169.206056187505,235.857077540485,37.329388513207,0.200076667423805
Brie_Atrip_3,Atrip,175.383599821126,154.087235365207,26.2292626990224,18.0672834052615
Brie_Atrip_4,Atrip,220.513988033412,269.957601242402,4.41177402976288,81.7429669922363
Brie_Fancb_1,Fancb,43.7676007381478,65.1759222575904,0.392762959109816,11.6046767128521
Brie_Fancb_2,Fancb,169.034457753238,144.44624960655,42.8794514202994,46.3887068514085
Brie_Fancb_3,Fancb,224.803948890093,227.644385968295,142.780583747961,448.590935120181
Brie_Fancb_4,Fancb,185.851104311428,164.620904990406,427.747606805219,172.599614020815
Brie_Dclre1b_1,Dclre1b,205.070128949359,184.438486827646,0.392762959109816,0.200076667423805
Brie_Dclre1b_2,Dclre1b,223.774358284489,237.285371726952,7.2824962230865,116.336920463369
Brie_Dclre1b_3,Dclre1b,174.010812346988,159.978948884386,0.201381479554908,6.66268335983319
Brie_Dclre1b_4,Dclre1b,154.791787709056,148.016985072719,4.7945369888727,0.01
Brie_Thg1l_1,Thg1l,138.489936453668,168.727250776501,0.584144438664724,17.6871300704139
Brie_Thg1l_2,Thg1l,137.803542716599,203.898995118269,40.9656366247503,8.56345003407124
Brie_Thg1l_3,Thg1l,170.922040530177,126.94964582232,0.01,4.00161001589991
Brie_Thg1l_4,Thg1l,230.981492523714,224.78779759536,244.021386432508,66.3467569309081
Brie_Lsm11_1,Lsm11,249.685721858843,206.219973171279,1.15828887732945,128.121673843645
Brie_Lsm11_2,Lsm11,229.608705049576,269.421990922476,7.2824962230865,64.0658369218224
Brie_Lsm11_3,Lsm11,147.241456601297,138.911609633987,0.584144438664724,19.587896744652
Brie_Lsm11_4,Lsm11,244.022973528024,243.35562201944,13.2153220892886,13.1252900522426
Brie_Xrcc2_1,Xrcc2,209.703286674575,254.781975511182,0.392762959109816,78.8918169808792
Brie_Xrcc2_2,Xrcc2,239.733012671343,241.213180739739,47.0898439705073,19.0176667423805
Brie_Xrcc2_3,Xrcc2,234.413461209059,206.755583491204,84.2178510041595,35.174183473404
Brie_Xrcc2_4,Xrcc2,171.780032701514,171.048228829511,0.584144438664724,3.24130334620469
Brie_Ugt1a1_1,Ugt1a1,194.259427590523,174.440427522372,33.1189959629991,17.4970534029901
Brie_Ugt1a1_2,Ugt1a1,255.005273321128,233.893173034091,104.50428783698,145.228573911787
Brie_Ugt1a1_3,Ugt1a1,112.578572879314,131.770138701648,27.5689330559067,9.32375670376646
Brie_Ugt1a1_4,Ugt1a1,230.123500352377,263.351740629988,143.354728186626,131.543053857273
Brie_Telo2_1,Telo2,287.437377397638,232.107805301007,10.9187443346298,15.0260567264806
Brie_Telo2_2,Telo2,247.969737516171,272.635652842029,62.7831252940098,41.6367901658134
Brie_Telo2_3,Telo2,251.230107767249,180.51067781486,12.8325591301788,38.0253334847611
Brie_Telo2_4,Telo2,214.508042834058,304.772272037553,24.6982108625831,20.538280081771
Chopchop_Pikfyve_1,Pikfyve,183.448726231686,194.43654613292,0.584144438664724,16.9268234007187
Chopchop_Pikfyve_2,Pikfyve,126.478046054961,118.379880703513,321.7222671318,41.4467134983896
Chopchop_Pikfyve_3,Pikfyve,138.489936453668,135.876484487743,107.183628550748,16.9268234007187
Chopchop_Pikfyve_4,Pikfyve,183.963521534488,218.539010529563,278.278671272836,594.949969036511
Brie_Pou2f1_1,Pou2f1,111.377383839443,178.18969976185,69.4814770784316,302.421977871274
Brie_Pou2f1_2,Pou2f1,213.306853794187,226.394628555136,65.2710845282236,57.603230229413
Brie_Pou2f1_3,Pou2f1,231.324689392248,261.387836123595,272.919989845299,285.885307805403
Brie_Pou2f1_4,Pou2f1,187.395490219833,157.479434058068,114.838887732945,8.56345003407124
Brie_Zbed4_1,Zbed4,165.602489067893,185.688244240805,2.88072219332362,55.8925402225988
Brie_Zbed4_2,Zbed4,182.419135626083,153.73016181859,34.2672848403285,34.0337234688612
Brie_Zbed4_3,Zbed4,276.283479170267,242.105864606281,12.8325591301788,29.6619601181136
Brie_Zbed4_4,Zbed4,197.005002538799,185.331170694188,158.473865071464,346.519764713597
Brie_Kdm8_1,Kdm8,281.259833764017,254.424901964565,57.9985883051371,33.4634934665897
Brie_Kdm8_2,Kdm8,139.691125493539,86.064724734681,0.392762959109816,69.5780602771128
Brie_Kdm8_3,Kdm8,171.093638964445,183.010192641178,68.1418067215472,127.741520508797
Brie_Kdm8_4,Kdm8,258.437242006473,298.702021745065,87.0885731974831,308.314354561412
Brie_Ice2_1,Ice2,211.076074148713,172.476523015979,7.66525918219632,23.0092767582805
Brie_Ice2_2,Ice2,208.502097634704,226.930238875061,86.8971917179282,430.723728382343
Brie_Ice2_3,Ice2,217.425216216601,195.507766772771,160.004916907903,81.7429669922363
Brie_Ice2_4,Ice2,198.034593144402,189.437516480283,216.653834856156,42.5871735029324
Brie_Get1_1,Get1,211.934066320049,209.255098317523,0.584144438664724,41.8268668332372
Brie_Get1_2,Get1,219.312798993541,188.901906160358,9.5790739777454,59.5039969036511
Brie_Get1_3,Get1,159.424945434272,195.329229999463,2.88072219332362,20.3482034143472
Brie_Get1_4,Get1,244.194571962292,220.324378262648,11.8756517324043,35.3642601408278
Brie_Pstk_1,Pstk,245.56735943643,282.455175373994,99.5283693685521,99.610173730074
Brie_Pstk_2,Pstk,142.608298876082,129.984770968564,0.201381479554908,8.94360336891885
Brie_Pstk_3,Pstk,274.739093261861,301.737146891309,173.784383435856,123.36975715805
Brie_Pstk_4,Pstk,201.981357132549,188.187759067124,30.8224182083402,22.8192000908566
Brie_Cenpj_1,Cenpj,212.792058491385,253.175144551406,67.3762808033276,139.716350556497
Brie_Cenpj_2,Cenpj,179.330363809272,188.009222293815,572.04924238962,78.7017403134554
Brie_Cenpj_3,Cenpj,165.430890633625,177.475552668616,322.48779305002,46.9589368536799
Brie_Cenpj_4,Cenpj,238.360225197205,187.47361197389,7.2824962230865,23.5795067605519
Chopchop_Cenpl_1,Cenpl,89.0695873847009,56.4276203654755,0.201381479554908,0.01
Chopchop_Cenpl_2,Cenpl,201.638160264014,176.939942348691,13.7894665279534,0.01
Chopchop_Cenpl_3,Cenpl,213.306853794187,188.901906160358,13.0239406097337,42.2070201680848
Chopchop_Cenpl_4,Cenpl,208.502097634704,181.224824908094,9.7704554573003,21.1085100840424
Brie_Cenpo_1,Cenpo,154.791787709056,182.653119094561,26.4206441785773,10.0840633734617
Brie_Cenpo_2,Cenpo,185.679505877161,244.426842659291,0.392762959109816,11.2245233780045
Brie_Cenpo_3,Cenpo,130.25321160884,113.916461370802,0.584144438664724,0.01
Brie_Cenpo_4,Cenpo,200.608569658411,171.048228829511,53.2140513162644,35.174183473404
Brie_Sap18b_1,Sap18b,203.697341475221,270.493211562327,129.001117220008,490.217725285994
Brie_Sap18b_2,Sap18b,241.963792316817,255.674659377724,69.8642400375414,199.970654129843
Brie_Sap18b_3,Sap18b,224.97554732436,158.193581151302,0.96690739777454,44.6780168445943
Brie_Sap18b_4,Sap18b,172.123229570048,216.57510602317,7.47387770264141,14.4558267242092
Brie_Cenpu_1,Cenpu,246.082154739231,236.39268786041,129.001117220008,0.01
Brie_Cenpu_2,Cenpu,230.295098786645,212.825833783692,573.963057185169,298.430367855374
Brie_Cenpu_3,Cenpu,217.425216216601,154.087235365207,112.733691457841,254.142504345628
Brie_Cenpu_4,Cenpu,145.353873824358,221.752672449116,666.591693289744,53.0413902112417
Brie_Taf1d_1,Taf1d,142.951495744616,98.2052253196567,7.85664066175122,0.01
Brie_Taf1d_2,Taf1d,245.910556304964,243.177085246132,0.392762959109816,12.3649833825474
Brie_Taf1d_3,Taf1d,222.744767678886,261.209299350287,284.594260098148,28.1413467787232
Brie_Taf1d_4,Taf1d,205.241727383627,185.509707467497,0.584144438664724,2.86115001135708
Brie_Sprr2i_1,Sprr2i,310.94636289225,256.21026969765,62.9745067735647,123.559833825474
Brie_Sprr2i_2,Sprr2i,206.614514857765,263.887350949914,80.1988399335064,674.211939352238
Brie_Sprr2i_3,Sprr2i,163.714906290953,193.365325493069,155.22037991903,17.1169000681425
Brie_Sprr2i_4,Sprr2i,152.217811195048,153.373088271973,109.288824825852,18.6375134075329
Brie_Chtf18_1,Chtf18,187.395490219833,177.475552668616,11.3015072937396,448.590935120181
Brie_Chtf18_2,Chtf18,200.265372789876,201.042406745334,142.397820788851,65.3963735937891
Brie_Chtf18_3,Chtf18,155.478181446125,185.331170694188,81.155747331281,349.941144727226
Brie_Chtf18_4,Chtf18,137.631944282332,120.343785209907,61.0606919780156,37.4551034824897
Brie_Wdr25_1,Wdr25,188.596679259704,138.55453608737,64.3141771304491,357.544211424178
Brie_Wdr25_2,Wdr25,184.649915271557,183.902876507721,51.3002365207153,435.475645067938
Brie_Wdr25_3,Wdr25,335.313340558199,318.162530035688,0.775525918219632,40.3062534938467
Brie_Wdr25_4,Wdr25,259.295234177809,270.314674789019,10.9187443346298,44.8680935120181
Brie_Bora_1,Bora,328.964198490311,314.770331342827,70.0556215170963,249.010434325185
Brie_Bora_2,Bora,229.437106615308,205.505826078045,66.2279919259981,255.663117685018
Brie_Bora_3,Bora,113.608163484917,141.589661233614,0.584144438664724,118.617840472455
Brie_Bora_4,Bora,175.898395123928,226.394628555136,318.468781979367,114.626230456555
Brie_Blm_1,Blm,117.554927473064,149.802352805804,36.1810996358776,170.128617344306
Brie_Blm_2,Blm,139.691125493539,123.914520676076,8.04802214130613,15.7863633961758
Brie_Blm_3,Blm,140.034322362073,158.193581151302,274.451041681738,161.765243977658
Brie_Blm_4,Blm,290.354550780181,318.698140355613,441.718454812727,71.0986736165032
Brie_Wars2_1,Wars2,176.069993558195,160.157485657695,10.5359813755199,325.801407964402
Brie_Wars2_2,Wars2,232.869075300653,262.459056763446,105.269813755199,153.211793943587
Brie_Wars2_3,Wars2,320.727473645483,231.929268527698,86.7058102383733,78.8918169808792
Brie_Wars2_4,Wars2,180.70315128341,139.090146407296,86.1316657997086,287.405921144794
Brie_Recql4_1,Recql4,246.7685484763,234.250246580708,1.54105183643926,12.745136717395
Brie_Recql4_2,Recql4,152.904204932117,201.756553838567,26.2292626990224,0.200076667423805
Brie_Recql4_3,Recql4,146.726661298496,153.016014725356,0.584144438664724,7.99322003179983
Brie_Recql4_4,Recql4,214.336444399791,181.760435228019,24.5068293830282,13.8855967219378
Brie_H3c15_1,H3c15,227.034728535567,213.897054423543,15.8946628030574,30.2321901203851
Brie_H3c15_2,H3c15,196.833404104532,168.191640456576,0.392762959109816,0.01
Brie_H3c15_3,H3c15,155.992976748927,159.978948884386,0.96690739777454,0.01
Brie_H3c15_4,H3c15,188.425080825437,171.583839149437,0.96690739777454,87.8254203497981
Brie_H2bc3_1,H2bc3,212.792058491385,219.967304716031,885.340724421004,176.591224036715
Brie_H2bc3_2,H2bc3,96.6199184924597,97.3125414531144,0.201381479554908,0.01
Brie_H2bc3_3,H2bc3,255.176871755395,263.708814176605,247.657634544051,310.405197903074
Brie_H2bc3_4,H2bc3,130.596408477374,114.987682010653,0.201381479554908,8.75352670149505
Brie_Myl12b_1,Myl12b,215.366035005394,203.720458344961,1.15828887732945,620.040089136453
Brie_Myl12b_2,Myl12b,254.490478018326,323.161559688325,184.693127770486,267.25779439787
Brie_Myl12b_3,Myl12b,127.507636660564,148.374058619336,0.392762959109816,42.2070201680848
Brie_Myl12b_4,Myl12b,233.383870603455,244.783916205908,0.201381479554908,65.9666035960605
Brie_Dynlt1a_1,Dynlt1a,192.371844813583,149.980889579112,0.584144438664724,209.28441083361
Brie_Dynlt1a_2,Dynlt1a,212.620460057118,185.15263392088,12.8325591301788,0.01
Brie_Dynlt1a_3,Dynlt1a,143.637889481685,127.663792915554,35.6069551972129,0.200076667423805
Brie_Dynlt1a_4,Dynlt1a,218.283208387937,223.002429862275,390.236836812457,99.0399437278026
Brie_Brca2_1,Brca2,219.99919273061,194.972156452846,43.644977338519,209.664564168457
Brie_Brca2_2,Brca2,111.720580707977,115.880365877195,119.049280283153,117.477380467912
Brie_Brca2_3,Brca2,49.430349068967,42.858825594032,8.23940362086104,0.01
Brie_Brca2_4,Brca2,238.875020500007,188.723369387049,10.9187443346298,538.117045476793
Brie_H3c4_1,H3c4,260.153226349145,239.784886553271,5.75144438664724,0.01
Brie_H3c4_2,H3c4,200.608569658411,195.68630354608,0.775525918219632,4.38176335074752
Brie_H3c4_3,H3c4,156.850968920263,141.232587686997,9.96183693685521,22.2489700885852
Brie_H3c4_4,H3c4,159.081748565737,182.83165586787,0.584144438664724,0.200076667423805
Brie_Cenpp_1,Cenpp,178.472371637936,171.22676560282,7.66525918219632,4.57184001817133
Brie_Cenpp_2,Cenpp,181.904340323281,239.249276233345,108.331917428078,4.57184001817133
Brie_Cenpp_3,Cenpp,139.00473175647,153.73016181859,535.112616835523,139.906427223921
Brie_Cenpp_4,Cenpp,36.3888680646562,58.5700616451771,0.01,0.01
Chopchop_H3f3c_1,H3f3c,60.0694519935362,67.318363537292,61.4434549371254,58.5536135665321
Chopchop_H3f3c_2,H3f3c,143.294692613151,205.327289304737,185.841416647816,21.48866341889
Chopchop_H3f3c_3,H3f3c,213.478452228454,198.899965465632,157.325576194134,87.0651136801029
Chopchop_H3f3c_4,H3f3c,201.466561829747,174.083353975755,6.70835178442178,2.10084334166186
Brie_Rttn_1,Rttn,246.7685484763,283.883469560462,34.0759033607736,134.584280536054
Brie_Rttn_2,Rttn,192.028647945049,210.147782184065,138.378809718198,69.0078302748414
Brie_Rttn_3,Rttn,248.312934384706,316.555699075911,341.817322485066,571.000308941111
Brie_Rttn_4,Rttn,159.939740737074,148.731132165953,197.898449859775,24.7199667650947
Chopchop_Zfp993_1,Zfp993,175.898395123928,187.830685520507,14.3636109666181,4.76191668559513
Chopchop_Zfp993_2,Zfp993,91.3003670301751,88.0286292410741,127.470065383569,3.4313800136285
Chopchop_Zfp993_3,Zfp993,136.430755242461,137.126241900902,205.745090521526,97.8994837232598
Chopchop_Zfp993_4,Zfp993,160.969331342677,172.476523015979,0.392762959109816,44.6780168445943
Brie_H2ac7_1,H2ac7,230.295098786645,201.756553838567,73.8832511081945,202.8218041412
Brie_H2ac7_2,H2ac7,121.330093026943,133.198432888116,0.392762959109816,5.52222335529036
Brie_H2ac7_3,H2ac7,213.13525535992,206.041436397971,18.1912405577163,109.114007101264
Brie_H2ac7_4,H2ac7,159.768142302806,201.935090611876,61.0606919780156,260.22495770319
Brie_Zfp934_1,Zfp934,235.614650248929,213.539980876926,21.6361071897046,149.410260595111
Brie_Zfp934_2,Zfp934,156.336173617461,218.89608407618,0.392762959109816,84.2139636687458
Brie_Zfp934_3,Zfp934,112.750171313581,104.454012385453,132.637365331551,15.7863633961758
Brie_Zfp934_4,Zfp934,162.170520382548,173.54774365583,137.996046759089,144.088113907244
Brie_Hyls1_1,Hyls1,197.005002538799,196.578987412622,53.2140513162644,72.4292102884699
Brie_Hyls1_2,Hyls1,223.431161415955,238.892202686728,101.250802684546,92.5773370353932
Brie_Hyls1_3,Hyls1,148.271047206901,142.660881873465,79.6246954948417,22.6291234234328
Brie_Hyls1_4,Hyls1,163.371709422419,130.341844515181,181.439642618053,82.3131969945077
Brie_Tube1_1,Tube1,165.087693765091,194.258009359612,26.994788617242,165.376700658711
Brie_Tube1_2,Tube1,158.91015013147,154.979919231749,31.7793256061147,74.1399002952841
Brie_Tube1_3,Tube1,142.779897310349,186.045317787422,284.594260098148,197.119504118486
Brie_Tube1_4,Tube1,132.14079438578,136.590631580977,8.81354805952576,34.4138768037088
Brie_Slc25a26_1,Slc25a26,178.129174769402,167.298956590033,26.994788617242,7.80314336437602
Brie_Slc25a26_2,Slc25a26,283.833810278026,274.421020575113,0.96690739777454,115.956767128521
Brie_Slc25a26_3,Slc25a26,196.661805670264,180.867751361477,36.1810996358776,20.1581267469234
Brie_Slc25a26_4,Slc25a26,169.892449924574,192.651178399836,12.2584146915141,55.5123868877512
Brie_Dscc1_1,Dscc1,198.549388447204,203.541921571652,108.140535948523,33.2734167991659
Brie_Dscc1_2,Dscc1,105.199840205822,110.524262677941,21.2533442305948,69.1979069422652
Brie_Dscc1_3,Dscc1,135.915959939659,143.553565740007,100.868039725436,399.171001589991
Brie_Dscc1_4,Dscc1,255.691667058197,218.539010529563,17.6170961190515,103.221630411126
Chopchop_Eno1b_1,Eno1b,231.324689392248,217.110716343096,395.02137380133,125.840753834559
Chopchop_Eno1b_2,Eno1b,140.20592079634,168.013103683267,1.92381479554908,8.18329669922363
Chopchop_Eno1b_3,Eno1b,199.40738061854,240.499033646505,0.01,2.10084334166186
Chopchop_Eno1b_4,Eno1b,192.371844813583,180.332141041551,16.0860442826123,3.4313800136285
Brie_Zfp456_1,Zfp456,156.507772051729,180.332141041551,279.044197191056,181.34314072231
Brie_Zfp456_2,Zfp456,237.673831460136,163.01407403063,93.0213990636853,55.8925402225988
Brie_Zfp456_3,Zfp456,178.300773203669,158.37211792461,94.1696879410147,15.0260567264806
Brie_Zfp456_4,Zfp456,226.8631301013,192.651178399836,100.868039725436,189.706514088958
Brie_Xrcc3_1,Xrcc3,274.052699524792,269.421990922476,9.00492953908067,30.6123434552327
Brie_Xrcc3_2,Xrcc3,331.023379701518,348.513781498127,31.3965626470049,14.2657500567854
Brie_Xrcc3_3,Xrcc3,245.224162567895,243.177085246132,0.775525918219632,21.2985867514662
Brie_Xrcc3_4,Xrcc3,139.862723927806,121.415005849757,127.852828342678,66.3467569309081
Brie_Srp54a_1,Srp54a,145.18227539009,137.483315447519,199.238120216659,239.696677621419
Brie_Srp54a_2,Srp54a,213.478452228454,189.973126800209,0.96690739777454,6.28253002498558
Brie_Srp54a_3,Srp54a,163.371709422419,162.835537257322,0.392762959109816,0.200076667423805
Brie_Srp54a_4,Srp54a,233.383870603455,289.95371985295,45.3674106545132,2.29092000908566
Brie_Dna2_1,Dna2,207.300908594834,255.674659377724,0.775525918219632,11.7947533802759
Brie_Dna2_2,Dna2,191.857049510781,180.689214588168,0.775525918219632,15.0260567264806
Brie_Dna2_3,Dna2,152.217811195048,133.91257998135,4.02901107065307,4.76191668559513
Brie_Dna2_4,Dna2,135.744361505392,136.590631580977,0.201381479554908,10.4642167083093
Brie_Zfp992_1,Zfp992,123.732471106685,105.525233025304,0.01,71.0986736165032
Brie_Zfp992_2,Zfp992,115.32414782759,130.163307741872,0.201381479554908,82.1231203270839
Brie_Zfp992_3,Zfp992,115.495746261857,114.987682010653,4.41177402976288,3.24130334620469
Brie_Zfp992_4,Zfp992,143.98108635022,139.090146407296,0.775525918219632,0.01
Brie_Acat3_1,Acat3,139.862723927806,135.519410941126,44.9846476954034,5.90237669013797
Brie_Acat3_2,Acat3,245.910556304964,245.498063299142,355.788170492574,1601.97615304783
Brie_Acat3_3,Acat3,284.17700714656,283.704932787154,160.196298387458,323.140334620469
Brie_Acat3_4,Acat3,171.780032701514,134.805263847892,247.274871584941,74.9002069649793
Brie_Zfp808_1,Zfp808,207.815703897635,213.897054423543,51.1088550411604,516.638382057903
Brie_Zfp808_2,Zfp808,178.815568506471,194.793619679537,112.733691457841,2.48099667650947
Brie_Zfp808_3,Zfp808,128.708825700435,99.097909186199,24.3154479034733,18.0672834052615
Brie_Zfp808_4,Zfp808,124.933660146555,154.087235365207,6.32558882531196,208.334027496491
Brie_H2bc11_1,H2bc11,119.785707118538,96.5983943598805,0.201381479554908,0.01
Brie_H2bc11_2,H2bc11,113.951360353452,127.128182595628,1.15828887732945,0.01
Brie_H2bc11_3,H2bc11,118.4129196444,102.133034332443,0.584144438664724,0.200076667423805
